im_version,im_rating,id,title,content,im_votesum,im_votecount,date,author_uri,author_name,link_attributes_related,link_attributes_href,content_attributes_term,content_attributes_label
1.2024.157,1,11374401657,Dumber over time,Chatgpt has become absolutely worthless over time and is reverting back to standard assistants like Alexa or Google Assistant. Figured I would add some code to it for help… big mistake absolutely forgets to even include anything or just give you some garbage that doesn’t work. Figured it was too much for it and fix the code myself but was curious and added a script I gave it a month ago that it had no problems with and asked it to add a gui to it. It didn’t do what it did last time and just completely rewrote the code into something that doesn’t even work and added a gui to whatever code it felt like writing. I then asked it to do simple math like algebra and geometry… it failed to get anything correct. I then used the wolfram alpha plugin for it to make sure it could get the correct answers…. It failed at that too. Idk what happened but a month or so ago it wasn’t very accurate but now it’s absolutely garbage.,1,1,2024-06-12T15:23:58-07:00,https://itunes.apple.com/us/reviews/id750470074,Randy_C19,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11374273292,Amazing,"The best and most helpful app i’ve ever had, love that’s it free. 11/10",0,0,2024-06-12T14:29:55-07:00,https://itunes.apple.com/us/reviews/id1211712843,Zara Bells,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11374105092,OpenAI what did you do?,You updated the app that it’s model said it would be cutoff on 2022 but now I updated it again and it said it cut off in 2021. What’s wrong with you? Why did you have to lower it?,0,0,2024-06-12T13:22:12-07:00,https://itunes.apple.com/us/reviews/id1156639471,fatguy1986,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11374064971,太棒了,太棒了!,0,0,2024-06-12T13:06:49-07:00,https://itunes.apple.com/us/reviews/id1553088370,AlexanderUsa,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11374032758,"Excellent, better every day","GPT 4o is helping me with a difficult legal issue , acting as a legal assistant. She knows all laws and can provide definitions of laws of any particular state , article or code, highly recommended for attorneys to assist in their work . JK",0,0,2024-06-12T12:54:40-07:00,https://itunes.apple.com/us/reviews/id150942087,Soft Magic,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11373991934,The t the,"Ggggtttu I’m the y
T ft re this was",0,0,2024-06-12T12:39:23-07:00,https://itunes.apple.com/us/reviews/id1175172056,shitdamnfukitthatwork,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11373986565,AI is the future,I think it’s pretty clear to see that AI is the future chat gpt has some interesting new features from its past update and one of the reasons why I’m giving it five stars it’s incorporated Dalle 3 and has been steadily progressing. Its ability to create things for us is quite amazing!,0,0,2024-06-12T12:37:23-07:00,https://itunes.apple.com/us/reviews/id682303666,daniel c iii,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11373938758,How much longer?,"We have been waiting over a month for this new voice feature and nothing for weeks and weeks. Getting frustrated, does “couple of weeks “ mean months?",0,0,2024-06-12T12:19:50-07:00,https://itunes.apple.com/us/reviews/id1339683964,James Miller7919,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11373816853,Collective Conscious,Where else can you speak with the collective conscious (out loud).,0,0,2024-06-12T11:35:37-07:00,https://itunes.apple.com/us/reviews/id937094127,ericwags,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11373742843,神迹,赛博降神，顶礼，膜拜🧎🧎‍♂️,0,0,2024-06-12T11:09:31-07:00,https://itunes.apple.com/us/reviews/id1666073390,witness🙏,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,4,11373727503,Family Plan for GPTPlus Users?,I absolutely love having the app on my iPhone and IPad!  I wish there was a family plan that would allow other users within my family to take advantage of the Plus features.,0,0,2024-06-12T11:04:18-07:00,https://itunes.apple.com/us/reviews/id216761287,jhb04jhb04,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11373288731,Change m’y Life,Change my Life !,0,0,2024-06-12T08:41:54-07:00,https://itunes.apple.com/us/reviews/id666628311,Mamad africa,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11373103320,The tool needed,This is one of the most versatile Tools created for our opposable appendages to learn how to use,0,0,2024-06-12T07:47:58-07:00,https://itunes.apple.com/us/reviews/id1595736930,Opposable Thumb Lefty,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11372767051,All the answers - fast.,That’s IT!,0,0,2024-06-12T06:10:18-07:00,https://itunes.apple.com/us/reviews/id392691752,MatteyD,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11372424135,GPT太好用了,very perfectAPP,0,0,2024-06-12T04:19:49-07:00,https://itunes.apple.com/us/reviews/id1644382897,好多好多记得接电话,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11372317586,useful,feel good and effective，and easybut strong,0,0,2024-06-12T03:40:26-07:00,https://itunes.apple.com/us/reviews/id1307359370,Yee13765219358,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371969434,4,شكرا لكم,0,0,2024-06-12T01:12:53-07:00,https://itunes.apple.com/us/reviews/id1286300542,ابي أحمد,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371854710,Best device,"Like having a best friend, outstanding love it",0,0,2024-06-12T00:21:01-07:00,https://itunes.apple.com/us/reviews/id849236580,MoBetterburgers,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371635240,There’s a great future,There’s a great future and potential here. Ai will really be revolutionary and vital for our daily lives.,0,0,2024-06-11T22:38:58-07:00,https://itunes.apple.com/us/reviews/id375908562,Taken_soldier,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371601136,Director of human resource,I’ve only found this app just a few weeks ago but it’s has been a great advantage tool for me .  It’s just like having your own personal consultant.   I’ll never stop using it. Thanks,0,0,2024-06-11T22:22:48-07:00,https://itunes.apple.com/us/reviews/id495708431,No way 4567,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,3,11371445797,You should add the option to play music and background sounds,I like listening to music and background noise,0,0,2024-06-11T21:08:53-07:00,https://itunes.apple.com/us/reviews/id173333896,CFlo SD,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11371427661,"Unusable, can’t sign in",Sign in does not work. Support team unhelpful,0,1,2024-06-11T21:00:17-07:00,https://itunes.apple.com/us/reviews/id302209951,Kyle Whirl,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11371368138,AI disappointment and monthly is not worth its function,"Initially, there was a brief learning curve with the randomly generated images; the AI consistently produced images with identical eyes and mouths, despite diverse instructions. Through a series of questions and responses, it became clear that the AI’s primary objective is to gather information from users and incorporate it into datasets. This function is useful for producing outlines, projects, and various data outputs. However, in generating these projects, the AI often includes “ghost instructions”—unintended modifications based on its interpretations rather than explicit user instructions.

For example, when asked to define nasolabial lines near the nose, the AI might also alter the hair, clothes, or other aspects of the image. To understand why these responses occurred, I instructed the AI to follow specific rules with reasoned statements. The AI responded that detailed adherence was not its primary function, as it was designed to collect and process user information. This explains the frequent reminders to avoid entering personal information.

These “ghost responses” highlight the importance of double-checking the output and the source of information. Clear and precise instructions are crucial for accurate responses from the AI. In my opinion, the technology is still in its infancy and cannot be relied upon consistently and accurately at this stage.

Considering the cost, if you have a substantial need for this type of AI assistance, it may be worth the investment. However, for occasional use or self-improvement, the cost might not be justified.

In conclusion, while the AI shows promise, its current limitations necessitate a cautious and informed approach. As the technology advances, we can expect improvements in accuracy, consistency, and reliability.",2,2,2024-06-11T20:32:36-07:00,https://itunes.apple.com/us/reviews/id159802492,DragonRose11,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11371294314,好用t找她,🛰️chachaady,0,0,2024-06-11T20:00:10-07:00,https://itunes.apple.com/us/reviews/id1392310449,好用的t推荐🛰️chachaady,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,1,11371275979,"The conversation is too long, please start a new one.","The conversation is too long, please start a new one.",1,1,2024-06-11T19:52:09-07:00,https://itunes.apple.com/us/reviews/id1325392468,Bekzod2599,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371246471,The best,I love it!,0,0,2024-06-11T19:40:29-07:00,https://itunes.apple.com/us/reviews/id202668863,Gymeyes,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371223460,Task Simplified,Has made mundane task like creating an outline and formulating plans swift and simple.,0,0,2024-06-11T19:30:32-07:00,https://itunes.apple.com/us/reviews/id1215497701,JVW LLC,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371104348,Life changing,Such a unique way to find information,0,0,2024-06-11T18:41:46-07:00,https://itunes.apple.com/us/reviews/id265032707,Luckycr4zyzombiebassist,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
1.2024.157,5,11371035298,"It’s the most intuitive, easy to manage wealth of knowledge","As someone who has learned the entirety of their life academically from books, and written script notes in marble composition books, I came late to the tech game being the last of my friends with AIM…this time around I found GPT id say quite early before it’s true revolution…at version II, rather GPT II like ghost ship II, started out as my favorite before becoming engrained in my fundamental methodology of learning. It seamlessly slows down it’s auditory cadence to a hertz that is kind to my severe ADD and autism. It’s on the cusp of revolution…I am hooked on their phonetics.",0,0,2024-06-11T18:12:45-07:00,https://itunes.apple.com/us/reviews/id1666384878,GMT thrills,related,https://itunes.apple.com/us/review?id=6448311069&type=Purple%20Software,Application,Application
